trng_mscl_nm,rptt_tcnt_nm,file_url,vdo_desc,file_sz,fps_cnt,row_num,resolution,tool_nm,aggrp_nm,frme_no,ecrg_cycl_nm,img_file_nm,trng_mscl_zn_nm,fbctn_yr,trng_plc_nm,vdo_len,trng_mscl_part,lang,trng_nm,job_ymd,trng_mscl_class,vdo_ttl_nm,snap_tm,trng_hr_nm,file_type_nm,file_nm,trng_mscl_eng_nm,img_file_url,img_file_sn,data_type,set_cnt_nm
목/머리널판근,,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 근육 완화 운동 중, 공을 활용한 운동처방 동영상",53242921,29.96,369,1280*720,테니스공,공통,1828,,0AUDLJ08S_01017_SC_00008.jpeg,"경판상근, 두판상근",2021,실내,331,뒤쪽 목,한국어,목 상부,20221004,머리와 목의 근,테니스공을 활용한 뭉친근육 완화 운동,60.994,,mp4,0AUDLJ08S_01017.mp4,Splenius Cervicis and Capitis,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01017/,8,동영상,
"위팔노근,위팔두갈래근",,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 앉아서 팔꿈치 굽히기운동을 설명한 운동처방 동영상",12265538,29.96,370,1280*720,바벨,공통,813,,0AUDLJ08S_00208_SC_00005.jpeg,"상완요골근,상완이두근",2021,헬스장,76,"앞쪽 위팔,앞쪽 위팔",한국어,앉아서 팔꿈치 굽히기,20220930,"상지의 근,상지의 근",앉아서 팔꿈치 굽히기,27.127,,mp4,0AUDLJ08S_00208.mp4,"Brachioradialis,Biceps Brachii",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00208/,5,동영상,
"위팔노근,위팔두갈래근",,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 앉아서 팔꿈치 굽히기운동을 설명한 운동처방 동영상",12265538,29.96,371,1280*720,바벨,공통,1190,,0AUDLJ08S_00208_SC_00006.jpeg,"상완요골근,상완이두근",2021,헬스장,76,"앞쪽 위팔,앞쪽 위팔",한국어,앉아서 팔꿈치 굽히기,20220930,"상지의 근,상지의 근",앉아서 팔꿈치 굽히기,39.706,,mp4,0AUDLJ08S_00208.mp4,"Brachioradialis,Biceps Brachii",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00208/,6,동영상,
"위팔노근,위팔두갈래근",,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 앉아서 팔꿈치 굽히기운동을 설명한 운동처방 동영상",12265538,29.96,372,1280*720,바벨,공통,1480,,0AUDLJ08S_00208_SC_00007.jpeg,"상완요골근,상완이두근",2021,헬스장,76,"앞쪽 위팔,앞쪽 위팔",한국어,앉아서 팔꿈치 굽히기,20220930,"상지의 근,상지의 근",앉아서 팔꿈치 굽히기,49.382,,mp4,0AUDLJ08S_00208.mp4,"Brachioradialis,Biceps Brachii",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00208/,7,동영상,
"위팔노근,위팔두갈래근",,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 앉아서 팔꿈치 굽히기운동을 설명한 운동처방 동영상",12265538,29.96,373,1280*720,바벨,공통,1828,,0AUDLJ08S_00208_SC_00009.jpeg,"상완요골근,상완이두근",2021,헬스장,76,"앞쪽 위팔,앞쪽 위팔",한국어,앉아서 팔꿈치 굽히기,20220930,"상지의 근,상지의 근",앉아서 팔꿈치 굽히기,60.994,,mp4,0AUDLJ08S_00208.mp4,"Brachioradialis,Biceps Brachii",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00208/,9,동영상,
"위팔노근,위팔두갈래근",,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 앉아서 팔꿈치 굽히기운동을 설명한 운동처방 동영상",12265538,29.96,374,1280*720,바벨,공통,2205,,0AUDLJ08S_00208_SC_00010.jpeg,"상완요골근,상완이두근",2021,헬스장,76,"앞쪽 위팔,앞쪽 위팔",한국어,앉아서 팔꿈치 굽히기,20220930,"상지의 근,상지의 근",앉아서 팔꿈치 굽히기,73.573,,mp4,0AUDLJ08S_00208.mp4,"Brachioradialis,Biceps Brachii",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00208/,10,동영상,
위팔세갈래근,,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 서서 팔꿈치 펴기운동을 설명한 운동처방 동영상",11065052,29.96,375,1280*720,헬스기구,공통,117,,0AUDLJ08S_00209_SC_00001.jpeg,상완삼두근,2021,헬스장,69,뒤쪽 위팔,한국어,서서 팔꿈치 펴기,20220930,상지의 근,서서 팔꿈치 펴기,3.903,,mp4,0AUDLJ08S_00209.mp4,Triceps Brachii,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00209/,1,동영상,
위팔세갈래근,,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 서서 팔꿈치 펴기운동을 설명한 운동처방 동영상",11065052,29.96,376,1280*720,헬스기구,공통,146,,0AUDLJ08S_00209_SC_00002.jpeg,상완삼두근,2021,헬스장,69,뒤쪽 위팔,한국어,서서 팔꿈치 펴기,20220930,상지의 근,서서 팔꿈치 펴기,4.871,,mp4,0AUDLJ08S_00209.mp4,Triceps Brachii,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00209/,2,동영상,
위팔세갈래근,,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 서서 팔꿈치 펴기운동을 설명한 운동처방 동영상",11065052,29.96,377,1280*720,헬스기구,공통,378,,0AUDLJ08S_00209_SC_00003.jpeg,상완삼두근,2021,헬스장,69,뒤쪽 위팔,한국어,서서 팔꿈치 펴기,20220930,상지의 근,서서 팔꿈치 펴기,12.612,,mp4,0AUDLJ08S_00209.mp4,Triceps Brachii,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00209/,3,동영상,
위팔세갈래근,,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 서서 팔꿈치 펴기운동을 설명한 운동처방 동영상",11065052,29.96,378,1280*720,헬스기구,공통,436,,0AUDLJ08S_00209_SC_00004.jpeg,상완삼두근,2021,헬스장,69,뒤쪽 위팔,한국어,서서 팔꿈치 펴기,20220930,상지의 근,서서 팔꿈치 펴기,14.547,,mp4,0AUDLJ08S_00209.mp4,Triceps Brachii,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00209/,4,동영상,
위팔세갈래근,,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 서서 팔꿈치 펴기운동을 설명한 운동처방 동영상",11065052,29.96,379,1280*720,헬스기구,공통,465,,0AUDLJ08S_00209_SC_00005.jpeg,상완삼두근,2021,헬스장,69,뒤쪽 위팔,한국어,서서 팔꿈치 펴기,20220930,상지의 근,서서 팔꿈치 펴기,15.515,,mp4,0AUDLJ08S_00209.mp4,Triceps Brachii,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00209/,5,동영상,
위팔세갈래근,,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 서서 팔꿈치 펴기운동을 설명한 운동처방 동영상",11065052,29.96,380,1280*720,헬스기구,공통,552,,0AUDLJ08S_00209_SC_00006.jpeg,상완삼두근,2021,헬스장,69,뒤쪽 위팔,한국어,서서 팔꿈치 펴기,20220930,상지의 근,서서 팔꿈치 펴기,18.418,,mp4,0AUDLJ08S_00209.mp4,Triceps Brachii,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00209/,6,동영상,
위팔세갈래근,,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 서서 팔꿈치 펴기운동을 설명한 운동처방 동영상",11065052,29.96,381,1280*720,헬스기구,공통,784,,0AUDLJ08S_00209_SC_00007.jpeg,상완삼두근,2021,헬스장,69,뒤쪽 위팔,한국어,서서 팔꿈치 펴기,20220930,상지의 근,서서 팔꿈치 펴기,26.159,,mp4,0AUDLJ08S_00209.mp4,Triceps Brachii,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00209/,7,동영상,
위팔세갈래근,,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 서서 팔꿈치 펴기운동을 설명한 운동처방 동영상",11065052,29.96,382,1280*720,헬스기구,공통,871,,0AUDLJ08S_00209_SC_00008.jpeg,상완삼두근,2021,헬스장,69,뒤쪽 위팔,한국어,서서 팔꿈치 펴기,20220930,상지의 근,서서 팔꿈치 펴기,29.062,,mp4,0AUDLJ08S_00209.mp4,Triceps Brachii,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00209/,8,동영상,
위팔세갈래근,,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 서서 팔꿈치 펴기운동을 설명한 운동처방 동영상",11065052,29.96,383,1280*720,헬스기구,공통,900,,0AUDLJ08S_00209_SC_00009.jpeg,상완삼두근,2021,헬스장,69,뒤쪽 위팔,한국어,서서 팔꿈치 펴기,20220930,상지의 근,서서 팔꿈치 펴기,30.03,,mp4,0AUDLJ08S_00209.mp4,Triceps Brachii,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00209/,9,동영상,
위팔세갈래근,,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 서서 팔꿈치 펴기운동을 설명한 운동처방 동영상",11065052,29.96,384,1280*720,헬스기구,공통,929,,0AUDLJ08S_00209_SC_00010.jpeg,상완삼두근,2021,헬스장,69,뒤쪽 위팔,한국어,서서 팔꿈치 펴기,20220930,상지의 근,서서 팔꿈치 펴기,30.997,,mp4,0AUDLJ08S_00209.mp4,Triceps Brachii,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00209/,10,동영상,
위팔세갈래근,,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 서서 팔꿈치 펴기운동을 설명한 운동처방 동영상",11065052,29.96,385,1280*720,헬스기구,공통,958,,0AUDLJ08S_00209_SC_00011.jpeg,상완삼두근,2021,헬스장,69,뒤쪽 위팔,한국어,서서 팔꿈치 펴기,20220930,상지의 근,서서 팔꿈치 펴기,31.965,,mp4,0AUDLJ08S_00209.mp4,Triceps Brachii,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00209/,11,동영상,
위팔세갈래근,,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 서서 팔꿈치 펴기운동을 설명한 운동처방 동영상",11065052,29.96,386,1280*720,헬스기구,공통,1045,,0AUDLJ08S_00209_SC_00012.jpeg,상완삼두근,2021,헬스장,69,뒤쪽 위팔,한국어,서서 팔꿈치 펴기,20220930,상지의 근,서서 팔꿈치 펴기,34.868,,mp4,0AUDLJ08S_00209.mp4,Triceps Brachii,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00209/,12,동영상,
위팔세갈래근,,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 서서 팔꿈치 펴기운동을 설명한 운동처방 동영상",11065052,29.96,387,1280*720,헬스기구,공통,1248,,0AUDLJ08S_00209_SC_00013.jpeg,상완삼두근,2021,헬스장,69,뒤쪽 위팔,한국어,서서 팔꿈치 펴기,20220930,상지의 근,서서 팔꿈치 펴기,41.641,,mp4,0AUDLJ08S_00209.mp4,Triceps Brachii,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00209/,13,동영상,
위팔세갈래근,,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 서서 팔꿈치 펴기운동을 설명한 운동처방 동영상",11065052,29.96,388,1280*720,헬스기구,공통,1509,,0AUDLJ08S_00209_SC_00014.jpeg,상완삼두근,2021,헬스장,69,뒤쪽 위팔,한국어,서서 팔꿈치 펴기,20220930,상지의 근,서서 팔꿈치 펴기,50.35,,mp4,0AUDLJ08S_00209.mp4,Triceps Brachii,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00209/,14,동영상,
위팔세갈래근,,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 서서 팔꿈치 펴기운동을 설명한 운동처방 동영상",11065052,29.96,389,1280*720,헬스기구,공통,1770,,0AUDLJ08S_00209_SC_00015.jpeg,상완삼두근,2021,헬스장,69,뒤쪽 위팔,한국어,서서 팔꿈치 펴기,20220930,상지의 근,서서 팔꿈치 펴기,59.059,,mp4,0AUDLJ08S_00209.mp4,Triceps Brachii,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00209/,15,동영상,
위팔세갈래근,,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 서서 팔꿈치 펴기운동을 설명한 운동처방 동영상",11065052,29.96,390,1280*720,헬스기구,공통,1828,,0AUDLJ08S_00209_SC_00016.jpeg,상완삼두근,2021,헬스장,69,뒤쪽 위팔,한국어,서서 팔꿈치 펴기,20220930,상지의 근,서서 팔꿈치 펴기,60.994,,mp4,0AUDLJ08S_00209.mp4,Triceps Brachii,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00209/,16,동영상,
위팔세갈래근,,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 서서 팔꿈치 펴기운동을 설명한 운동처방 동영상",11065052,29.96,391,1280*720,헬스기구,공통,1857,,0AUDLJ08S_00209_SC_00017.jpeg,상완삼두근,2021,헬스장,69,뒤쪽 위팔,한국어,서서 팔꿈치 펴기,20220930,상지의 근,서서 팔꿈치 펴기,61.961,,mp4,0AUDLJ08S_00209.mp4,Triceps Brachii,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00209/,17,동영상,
위팔세갈래근,,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 서서 팔꿈치 펴기운동을 설명한 운동처방 동영상",11065052,29.96,392,1280*720,헬스기구,공통,1886,,0AUDLJ08S_00209_SC_00018.jpeg,상완삼두근,2021,헬스장,69,뒤쪽 위팔,한국어,서서 팔꿈치 펴기,20220930,상지의 근,서서 팔꿈치 펴기,62.929,,mp4,0AUDLJ08S_00209.mp4,Triceps Brachii,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00209/,18,동영상,
위팔세갈래근,,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 서서 팔꿈치 펴기운동을 설명한 운동처방 동영상",11065052,29.96,393,1280*720,헬스기구,공통,1915,,0AUDLJ08S_00209_SC_00019.jpeg,상완삼두근,2021,헬스장,69,뒤쪽 위팔,한국어,서서 팔꿈치 펴기,20220930,상지의 근,서서 팔꿈치 펴기,63.897,,mp4,0AUDLJ08S_00209.mp4,Triceps Brachii,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00209/,19,동영상,
위팔세갈래근,,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 서서 팔꿈치 펴기운동을 설명한 운동처방 동영상",11065052,29.96,394,1280*720,헬스기구,공통,2002,,0AUDLJ08S_00209_SC_00020.jpeg,상완삼두근,2021,헬스장,69,뒤쪽 위팔,한국어,서서 팔꿈치 펴기,20220930,상지의 근,서서 팔꿈치 펴기,66.8,,mp4,0AUDLJ08S_00209.mp4,Triceps Brachii,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00209/,20,동영상,
"큰볼기근,척추세움근,넙다리네갈래근",,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 바벨들어올리기운동을 설명한 운동처방 동영상",10289230,29.96,395,1280*720,바벨,공통,88,,0AUDLJ08S_00210_SC_00001.jpeg,"대둔근,척추기립근,대퇴사두근",2021,헬스장,64,"엉덩이,척추,앞쪽 넓적다리",한국어,바벨 들어올리기,20221016,"골반의 근,등과 허리의 근,하지의 근",바벨들어올리기,2.936,,mp4,0AUDLJ08S_00210.mp4,"Gluteus Maximus,Erector Spinae,Quadriceps Femoris",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00210/,1,동영상,
"볼기근,척추세움근,넙다리네갈래근",,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 바벨들어올리기운동을 설명한 운동처방 동영상",10289230,29.96,396,1280*720,바벨,공통,552,,0AUDLJ08S_00210_SC_00004.jpeg,"둔근,척추기립근,대퇴사두근",2021,헬스장,64,"엉덩이,척추,앞쪽 넓적다리",한국어,바벨 들어올리기,20221016,"골반의 근,등과 허리의 근,하지의 근",바벨들어올리기,18.418,,mp4,0AUDLJ08S_00210.mp4,"Gluteal,Erector Spinae,Quadriceps Femoris",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00210/,2,동영상,
"볼기근,척추세움근,넙다리네갈래근",,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 바벨들어올리기운동을 설명한 운동처방 동영상",10289230,29.96,397,1280*720,바벨,공통,668,,0AUDLJ08S_00210_SC_00005.jpeg,"둔근,척추기립근,대퇴사두근",2021,헬스장,64,"엉덩이,척추,앞쪽 넓적다리",한국어,바벨 들어올리기,20221016,"골반의 근,등과 허리의 근,하지의 근",바벨들어올리기,22.288,,mp4,0AUDLJ08S_00210.mp4,"Gluteal,Erector Spinae,Quadriceps Femoris",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00210/,3,동영상,
"볼기근,척추세움근,넙다리네갈래근",,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 바벨들어올리기운동을 설명한 운동처방 동영상",10289230,29.96,398,1280*720,바벨,공통,987,,0AUDLJ08S_00210_SC_00006.jpeg,"둔근,척추기립근,대퇴사두근",2021,헬스장,64,"엉덩이,척추,앞쪽 넓적다리",한국어,바벨 들어올리기,20221016,"골반의 근,등과 허리의 근,하지의 근",바벨들어올리기,32.932,,mp4,0AUDLJ08S_00210.mp4,"Gluteal,Erector Spinae,Quadriceps Femoris",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00210/,4,동영상,
"볼기근,척추세움근,넙다리네갈래근",,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 바벨들어올리기운동을 설명한 운동처방 동영상",10289230,29.96,399,1280*720,바벨,공통,1219,,0AUDLJ08S_00210_SC_00008.jpeg,"둔근,척추기립근,대퇴사두근",2021,헬스장,64,"엉덩이,척추,앞쪽 넓적다리",한국어,바벨 들어올리기,20221016,"골반의 근,등과 허리의 근,하지의 근",바벨들어올리기,40.674,,mp4,0AUDLJ08S_00210.mp4,"Gluteal,Erector Spinae,Quadriceps Femoris",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00210/,5,동영상,
,,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 원판던지기운동을 설명한 운동처방 동영상",10352889,29.96,400,1280*720,원판,공통,90,,0AUDLJ08S_00211_FR_00002.jpeg,,2021,헬스장,63,,한국어,원판 던지기,20220930,,원판던지기,3.003,,mp4,0AUDLJ08S_00211.mp4,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00211/,1,동영상,
"볼기근,허리근,뒤넙다리근",,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 원판던지기운동을 설명한 운동처방 동영상",10352889,29.96,401,1280*720,원판,공통,552,,0AUDLJ08S_00211_SC_00004.jpeg,"둔근,요근,슬괵근",2021,헬스장,63,"엉덩이,앞쪽 골반,뒤쪽 넓적다리",한국어,원판 던지기,20220930,"골반의 근,골반의 근,하지의 근",원판던지기,18.418,,mp4,0AUDLJ08S_00211.mp4,"Gluteal,Psoas,Hamstring",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00211/,2,동영상,
"볼기근,허리근,뒤넙다리근",,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 원판던지기운동을 설명한 운동처방 동영상",10352889,29.96,402,1280*720,원판,공통,810,,0AUDLJ08S_00211_FR_00010.jpeg,"둔근,요근,슬괵근",2021,헬스장,63,"엉덩이,앞쪽 골반,뒤쪽 넓적다리",한국어,원판 던지기,20220930,"골반의 근,골반의 근,하지의 근",원판던지기,27.027,,mp4,0AUDLJ08S_00211.mp4,"Gluteal,Psoas,Hamstring",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00211/,3,동영상,
"볼기근,허리근,뒤넙다리근",,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 원판던지기운동을 설명한 운동처방 동영상",10352889,29.96,403,1280*720,원판,공통,871,,0AUDLJ08S_00211_SC_00006.jpeg,"둔근,요근,슬괵근",2021,헬스장,63,"엉덩이,앞쪽 골반,뒤쪽 넓적다리",한국어,원판 던지기,20220930,"골반의 근,골반의 근,하지의 근",원판던지기,29.062,,mp4,0AUDLJ08S_00211.mp4,"Gluteal,Psoas,Hamstring",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00211/,4,동영상,
"볼기근,허리근,뒤넙다리근",,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 원판던지기운동을 설명한 운동처방 동영상",10352889,29.96,404,1280*720,원판,공통,1248,,0AUDLJ08S_00211_SC_00008.jpeg,"둔근,요근,슬괵근",2021,헬스장,63,"엉덩이,앞쪽 골반,뒤쪽 넓적다리",한국어,원판 던지기,20220930,"골반의 근,골반의 근,하지의 근",원판던지기,41.641,,mp4,0AUDLJ08S_00211.mp4,"Gluteal,Psoas,Hamstring",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00211/,5,동영상,
"볼기근,허리근,뒤넙다리근",,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 원판던지기운동을 설명한 운동처방 동영상",10352889,29.96,405,1280*720,원판,공통,1529,,0AUDLJ08S_00211_FR_00018.jpeg,"둔근,요근,슬괵근",2021,헬스장,63,"엉덩이,앞쪽 골반,뒤쪽 넓적다리",한국어,원판 던지기,20220930,"골반의 근,골반의 근,하지의 근",원판던지기,51.017,,mp4,0AUDLJ08S_00211.mp4,"Gluteal,Psoas,Hamstring",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00211/,6,동영상,
"볼기근,허리근,뒤넙다리근",,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 원판던지기운동을 설명한 운동처방 동영상",10352889,29.96,406,1280*720,원판,공통,1654,,0AUDLJ08S_00211_SC_00014.jpeg,"둔근,요근,슬괵근",2021,헬스장,63,"엉덩이,앞쪽 골반,뒤쪽 넓적다리",한국어,원판 던지기,20220930,"골반의 근,골반의 근,하지의 근",원판던지기,55.188,,mp4,0AUDLJ08S_00211.mp4,"Gluteal,Psoas,Hamstring",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00211/,7,동영상,
"볼기근,척추세움근,뒤넙다리근",,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 파워클린운동을 설명한 운동처방 동영상",12520631,29.96,407,1280*720,바벨,공통,59,,0AUDLJ08S_00212_SC_00001.jpeg,"둔근,척추기립근,슬괵근",2021,헬스장,77,"엉덩이,척추,뒤쪽 넓적다리",한국어,파워클린,20221111,"골반의 근,등과 허리의 근,하지의 근",파워클린,1.968,,mp4,0AUDLJ08S_00212.mp4,"Gluteal,Erector Spinae,Hamstring",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00212/,1,동영상,
"볼기근,척추세움근,뒤넙다리근",,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 파워클린운동을 설명한 운동처방 동영상",12520631,29.96,408,1280*720,바벨,공통,180,,0AUDLJ08S_00212_FR_00003.jpeg,"둔근,척추기립근,슬괵근",2021,헬스장,77,"엉덩이,척추,뒤쪽 넓적다리",한국어,파워클린,20221024,"골반의 근,등과 허리의 근,하지의 근",파워클린,6.006,,mp4,0AUDLJ08S_00212.mp4,"Gluteal,Erector Spinae,Hamstring",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00212/,2,동영상,
"볼기근,척추세움근,뒤넙다리근",,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 파워클린운동을 설명한 운동처방 동영상",12520631,29.96,409,1280*720,바벨,공통,720,,0AUDLJ08S_00212_FR_00009.jpeg,"둔근,척추기립근,슬괵근",2021,헬스장,77,"엉덩이,척추,뒤쪽 넓적다리",한국어,파워클린,20221024,"골반의 근,등과 허리의 근,하지의 근",파워클린,24.024,,mp4,0AUDLJ08S_00212.mp4,"Gluteal,Erector Spinae,Hamstring",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00212/,3,동영상,
"볼기근,척추세움근,뒤넙다리근",,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 파워클린운동을 설명한 운동처방 동영상",12520631,29.96,410,1280*720,바벨,공통,1259,,0AUDLJ08S_00212_FR_00015.jpeg,"둔근,척추기립근,슬괵근",2021,헬스장,77,"엉덩이,척추,뒤쪽 넓적다리",한국어,파워클린,20221024,"골반의 근,등과 허리의 근,하지의 근",파워클린,42.008,,mp4,0AUDLJ08S_00212.mp4,"Gluteal,Erector Spinae,Hamstring",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00212/,4,동영상,
"중간볼기근,큰볼기근,넙다리네갈래근,넙다리두갈래근",,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 앉았다 일어서기운동을 설명한 운동처방 동영상",12070626,29.96,411,1280*720,바벨,공통,30,,0AUDLJ08S_00213_SC_00001.jpeg,"중둔근,대둔근,대퇴사두근,대퇴이두근",2021,헬스장,73,"엉덩이,엉덩이,앞쪽 넓적다리,뒤쪽 넓적다리",한국어,앉았다 일어서기(바벨),20220930,"골반의 근,골반의 근,하지의 근,하지의 근",앉았다 일어서기,1.001,,mp4,0AUDLJ08S_00213.mp4,"Gluteus Medius,Gluteus Maximus,Quadriceps Femoris,Biceps Femoris",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00213/,1,동영상,
"중간볼기근,큰볼기근,넙다리네갈래근,넙다리두갈래근",,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 앉았다 일어서기운동을 설명한 운동처방 동영상",12070626,29.96,412,1280*720,바벨,공통,59,,0AUDLJ08S_00213_SC_00002.jpeg,"중둔근,대둔근,대퇴사두근,대퇴이두근",2021,헬스장,73,"엉덩이,엉덩이,앞쪽 넓적다리,뒤쪽 넓적다리",한국어,앉았다 일어서기(바벨),20220930,"골반의 근,골반의 근,하지의 근,하지의 근",앉았다 일어서기,1.968,,mp4,0AUDLJ08S_00213.mp4,"Gluteus Medius,Gluteus Maximus,Quadriceps Femoris,Biceps Femoris",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00213/,2,동영상,
"중간볼기근,큰볼기근,넙다리네갈래근,넙다리두갈래근",,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 앉았다 일어서기운동을 설명한 운동처방 동영상",12070626,29.96,413,1280*720,바벨,공통,117,,0AUDLJ08S_00213_SC_00003.jpeg,"중둔근,대둔근,대퇴사두근,대퇴이두근",2021,헬스장,73,"엉덩이,엉덩이,앞쪽 넓적다리,뒤쪽 넓적다리",한국어,앉았다 일어서기(바벨),20220930,"골반의 근,골반의 근,하지의 근,하지의 근",앉았다 일어서기,3.903,,mp4,0AUDLJ08S_00213.mp4,"Gluteus Medius,Gluteus Maximus,Quadriceps Femoris,Biceps Femoris",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00213/,3,동영상,
