trng_se_nm,file_url,vdo_desc,file_sz,trng_aim_nm,fps_cnt,row_num,resolution,tool_nm,aggrp_nm,frme_no,img_file_nm,fbctn_yr,nope_nm,vdo_len,lang,trng_nm,job_ymd,ftns_fctr_nm,vdo_ttl_nm,snap_tm,file_type_nm,file_nm,img_file_url,img_file_sn,data_type,trng_part_nm
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1233,1920*1080,짐볼,공통,15603,0AUDLJ08S_00050_SC_00149.jpeg,2021,1인 이상,1224,한국어,상체 옆으로 들어올리기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,520.62,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,146,동영상,복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1234,1920*1080,짐볼,공통,15719,0AUDLJ08S_00050_SC_00150.jpeg,2021,1인 이상,1224,한국어,상체 옆으로 들어올리기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,524.49,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,147,동영상,복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1235,1920*1080,짐볼,공통,15777,0AUDLJ08S_00050_SC_00151.jpeg,2021,1인 이상,1224,한국어,상체 옆으로 들어올리기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,526.425,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,148,동영상,복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1236,1920*1080,짐볼,공통,15835,0AUDLJ08S_00050_SC_00152.jpeg,2021,1인 이상,1224,한국어,상체 옆으로 들어올리기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,528.361,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,149,동영상,복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1237,1920*1080,짐볼,공통,16067,0AUDLJ08S_00050_SC_00153.jpeg,2021,1인 이상,1224,한국어,옆으로 누워 다리 옆으로 들기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,536.102,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,150,동영상,하체/복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1238,1920*1080,짐볼,공통,16183,0AUDLJ08S_00050_SC_00154.jpeg,2021,1인 이상,1224,한국어,옆으로 누워 다리 옆으로 들기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,539.972,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,151,동영상,하체/복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1239,1920*1080,짐볼,공통,16328,0AUDLJ08S_00050_SC_00155.jpeg,2021,1인 이상,1224,한국어,옆으로 누워 다리 옆으로 들기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,544.81,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,152,동영상,하체/복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1240,1920*1080,짐볼,공통,16357,0AUDLJ08S_00050_SC_00156.jpeg,2021,1인 이상,1224,한국어,옆으로 누워 다리 옆으로 들기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,545.778,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,153,동영상,하체/복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1241,1920*1080,짐볼,공통,16386,0AUDLJ08S_00050_SC_00157.jpeg,2021,1인 이상,1224,한국어,옆으로 누워 다리 옆으로 들기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,546.746,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,154,동영상,하체/복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1242,1920*1080,짐볼,공통,16415,0AUDLJ08S_00050_SC_00158.jpeg,2021,1인 이상,1224,한국어,옆으로 누워 다리 옆으로 들기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,547.713,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,155,동영상,하체/복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1243,1920*1080,짐볼,공통,16444,0AUDLJ08S_00050_SC_00159.jpeg,2021,1인 이상,1224,한국어,옆으로 누워 다리 옆으로 들기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,548.681,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,156,동영상,하체/복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1244,1920*1080,짐볼,공통,16560,0AUDLJ08S_00050_SC_00160.jpeg,2021,1인 이상,1224,한국어,옆으로 누워 다리 옆으로 들기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,552.552,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,157,동영상,하체/복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1245,1920*1080,짐볼,공통,16705,0AUDLJ08S_00050_SC_00161.jpeg,2021,1인 이상,1224,한국어,옆으로 누워 다리 옆으로 들기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,557.39,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,158,동영상,하체/복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1246,1920*1080,짐볼,공통,16734,0AUDLJ08S_00050_SC_00162.jpeg,2021,1인 이상,1224,한국어,옆으로 누워 다리 옆으로 들기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,558.357,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,159,동영상,하체/복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1247,1920*1080,짐볼,공통,16763,0AUDLJ08S_00050_SC_00163.jpeg,2021,1인 이상,1224,한국어,옆으로 누워 다리 옆으로 들기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,559.325,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,160,동영상,하체/복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1248,1920*1080,짐볼,공통,16821,0AUDLJ08S_00050_SC_00164.jpeg,2021,1인 이상,1224,한국어,옆으로 누워 다리 옆으로 들기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,561.26,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,161,동영상,하체/복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1249,1920*1080,짐볼,공통,16937,0AUDLJ08S_00050_SC_00165.jpeg,2021,1인 이상,1224,한국어,옆으로 누워 다리 옆으로 들기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,565.131,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,162,동영상,하체/복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1250,1920*1080,짐볼,공통,17082,0AUDLJ08S_00050_SC_00166.jpeg,2021,1인 이상,1224,한국어,옆으로 누워 다리 옆으로 들기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,569.969,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,163,동영상,하체/복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1251,1920*1080,짐볼,공통,17111,0AUDLJ08S_00050_SC_00167.jpeg,2021,1인 이상,1224,한국어,옆으로 누워 다리 옆으로 들기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,570.937,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,164,동영상,하체/복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1252,1920*1080,짐볼,공통,17140,0AUDLJ08S_00050_SC_00168.jpeg,2021,1인 이상,1224,한국어,옆으로 누워 다리 옆으로 들기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,571.904,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,165,동영상,하체/복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1253,1920*1080,짐볼,공통,17169,0AUDLJ08S_00050_SC_00169.jpeg,2021,1인 이상,1224,한국어,옆으로 누워 다리 옆으로 들기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,572.872,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,166,동영상,하체/복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1254,1920*1080,짐볼,공통,17198,0AUDLJ08S_00050_SC_00170.jpeg,2021,1인 이상,1224,한국어,옆으로 누워 다리 옆으로 들기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,573.839,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,167,동영상,하체/복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1255,1920*1080,짐볼,공통,17314,0AUDLJ08S_00050_SC_00171.jpeg,2021,1인 이상,1224,한국어,옆으로 누워 다리 옆으로 들기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,577.71,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,168,동영상,하체/복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1256,1920*1080,짐볼,공통,17546,0AUDLJ08S_00050_SC_00172.jpeg,2021,1인 이상,1224,한국어,윗몸 말아 올라오기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,585.451,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,169,동영상,복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1257,1920*1080,짐볼,공통,17604,0AUDLJ08S_00050_SC_00173.jpeg,2021,1인 이상,1224,한국어,윗몸 말아 올라오기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,587.386,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,170,동영상,복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1258,1920*1080,짐볼,공통,17778,0AUDLJ08S_00050_SC_00174.jpeg,2021,1인 이상,1224,한국어,윗몸 말아 올라오기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,593.192,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,171,동영상,복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1259,1920*1080,짐볼,공통,17923,0AUDLJ08S_00050_SC_00175.jpeg,2021,1인 이상,1224,한국어,윗몸 말아 올라오기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,598.03,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,172,동영상,복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1260,1920*1080,짐볼,공통,17952,0AUDLJ08S_00050_SC_00176.jpeg,2021,1인 이상,1224,한국어,윗몸 말아 올라오기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,598.998,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,173,동영상,복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1261,1920*1080,짐볼,공통,18126,0AUDLJ08S_00050_SC_00177.jpeg,2021,1인 이상,1224,한국어,윗몸 말아 올라오기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,604.804,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,174,동영상,복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1262,1920*1080,짐볼,공통,18474,0AUDLJ08S_00050_SC_00178.jpeg,2021,1인 이상,1224,한국어,엉덩이 들어올리기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,616.415,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,175,동영상,엉덩이
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1263,1920*1080,짐볼,공통,18677,0AUDLJ08S_00050_SC_00179.jpeg,2021,1인 이상,1224,한국어,엉덩이 들어올리기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,623.189,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,176,동영상,엉덩이
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1264,1920*1080,짐볼,공통,18706,0AUDLJ08S_00050_SC_00180.jpeg,2021,1인 이상,1224,한국어,엉덩이 들어올리기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,624.156,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,177,동영상,엉덩이
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1265,1920*1080,짐볼,공통,18764,0AUDLJ08S_00050_SC_00181.jpeg,2021,1인 이상,1224,한국어,엉덩이 들어올리기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,626.092,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,178,동영상,엉덩이
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1266,1920*1080,짐볼,공통,18793,0AUDLJ08S_00050_SC_00182.jpeg,2021,1인 이상,1224,한국어,엉덩이 들어올리기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,627.059,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,179,동영상,엉덩이
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1267,1920*1080,짐볼,공통,18851,0AUDLJ08S_00050_SC_00183.jpeg,2021,1인 이상,1224,한국어,엉덩이 들어올리기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,628.995,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,180,동영상,엉덩이
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1268,1920*1080,짐볼,공통,18880,0AUDLJ08S_00050_SC_00184.jpeg,2021,1인 이상,1224,한국어,엉덩이 들어올리기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,629.962,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,181,동영상,엉덩이
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1269,1920*1080,짐볼,공통,19083,0AUDLJ08S_00050_SC_00185.jpeg,2021,1인 이상,1224,한국어,엉덩이 들어올리기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,636.736,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,182,동영상,엉덩이
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1270,1920*1080,짐볼,공통,19547,0AUDLJ08S_00050_SC_00186.jpeg,2021,1인 이상,1224,한국어,엉덩이 들어 올린 상태에서 양손 모아 좌우로 넘기기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,652.218,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,183,동영상,하체/복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1271,1920*1080,짐볼,공통,19605,0AUDLJ08S_00050_SC_00187.jpeg,2021,1인 이상,1224,한국어,엉덩이 들어 올린 상태에서 양손 모아 좌우로 넘기기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,654.153,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,184,동영상,하체/복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1272,1920*1080,짐볼,공통,19692,0AUDLJ08S_00050_SC_00188.jpeg,2021,1인 이상,1224,한국어,엉덩이 들어 올린 상태에서 양손 모아 좌우로 넘기기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,657.056,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,185,동영상,하체/복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1273,1920*1080,짐볼,공통,19721,0AUDLJ08S_00050_SC_00189.jpeg,2021,1인 이상,1224,한국어,엉덩이 들어 올린 상태에서 양손 모아 좌우로 넘기기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,658.024,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,186,동영상,하체/복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1274,1920*1080,짐볼,공통,19837,0AUDLJ08S_00050_SC_00190.jpeg,2021,1인 이상,1224,한국어,엉덩이 들어 올린 상태에서 양손 모아 좌우로 넘기기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,661.894,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,187,동영상,하체/복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1275,1920*1080,짐볼,공통,19866,0AUDLJ08S_00050_SC_00191.jpeg,2021,1인 이상,1224,한국어,엉덩이 들어 올린 상태에서 양손 모아 좌우로 넘기기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,662.862,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,188,동영상,하체/복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1276,1920*1080,짐볼,공통,19982,0AUDLJ08S_00050_SC_00192.jpeg,2021,1인 이상,1224,한국어,엉덩이 들어 올린 상태에서 양손 모아 좌우로 넘기기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,666.732,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,189,동영상,하체/복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1277,1920*1080,짐볼,공통,20040,0AUDLJ08S_00050_SC_00193.jpeg,2021,1인 이상,1224,한국어,엉덩이 들어 올린 상태에서 양손 모아 좌우로 넘기기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,668.668,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,190,동영상,하체/복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1278,1920*1080,짐볼,공통,20098,0AUDLJ08S_00050_SC_00194.jpeg,2021,1인 이상,1224,한국어,엉덩이 들어 올린 상태에서 양손 모아 좌우로 넘기기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,670.603,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,191,동영상,하체/복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1279,1920*1080,짐볼,공통,20156,0AUDLJ08S_00050_SC_00195.jpeg,2021,1인 이상,1224,한국어,엉덩이 들어 올린 상태에서 양손 모아 좌우로 넘기기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,672.538,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,192,동영상,하체/복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1280,1920*1080,짐볼,공통,20214,0AUDLJ08S_00050_SC_00196.jpeg,2021,1인 이상,1224,한국어,엉덩이 들어 올린 상태에서 양손 모아 좌우로 넘기기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,674.473,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,193,동영상,하체/복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1281,1920*1080,짐볼,공통,20301,0AUDLJ08S_00050_SC_00197.jpeg,2021,1인 이상,1224,한국어,엉덩이 들어 올린 상태에서 양손 모아 좌우로 넘기기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,677.376,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,194,동영상,하체/복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1282,1920*1080,짐볼,공통,20388,0AUDLJ08S_00050_SC_00198.jpeg,2021,1인 이상,1224,한국어,엉덩이 들어 올린 상태에서 양손 모아 좌우로 넘기기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,680.279,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,195,동영상,하체/복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1283,1920*1080,짐볼,공통,20678,0AUDLJ08S_00050_SC_00199.jpeg,2021,1인 이상,1224,한국어,윗몸 말아 올라오기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,689.955,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,196,동영상,복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1284,1920*1080,짐볼,공통,20736,0AUDLJ08S_00050_SC_00200.jpeg,2021,1인 이상,1224,한국어,윗몸 말아 올라오기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,691.891,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,197,동영상,복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1285,1920*1080,짐볼,공통,20852,0AUDLJ08S_00050_SC_00201.jpeg,2021,1인 이상,1224,한국어,윗몸 말아 올라오기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,695.761,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,198,동영상,복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1286,1920*1080,짐볼,공통,20997,0AUDLJ08S_00050_SC_00202.jpeg,2021,1인 이상,1224,한국어,윗몸 말아 올라오기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,700.599,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,199,동영상,복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1287,1920*1080,짐볼,공통,21200,0AUDLJ08S_00050_SC_00203.jpeg,2021,1인 이상,1224,한국어,윗몸 말아 올라오기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,707.373,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,200,동영상,복근
근력 운동(짐볼),http://openapi.kspo.or.kr/web/video/,짐볼을 활용한 근력운동 프로그램,203502619,근력운동,29.97,1288,1920*1080,짐볼,공통,21287,0AUDLJ08S_00050_SC_00204.jpeg,2021,1인 이상,1224,한국어,윗몸 말아 올라오기,20221007,근력/근지구력,짐볼을 활용한 근력운동 프로그램,710.276,mp4,0AUDLJ08S_00050.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00050/,201,동영상,복근
